Student ID,Name,Branch,Semester,Courses taken,CGPA,Preferences,Courses_taken_ids
1216,Student_1216,CSE,6,7,7.32,Cybersecurity,10B28CI581;13B1NCI831;10B11CI613;10B11EC514;14B1NCI731;10B17EC574;13B11NHS731
1217,Student_1217,ECE,5,4,6.82,AI,10B19CI591;10B17CI571;10B1NCI831;10B19GE698
1218,Student_1218,ECE,3,4,5.48,Data Science,10B13PD831;10B17CI572;11B1NCI831;10B1NCI736
1219,Student_1219,CSE,4,9,7.58,Robotics,10B1NCI831;14B1NCI833;10B11CI511;13B1NCI832;10B17CI572;13B1NCI834;10B17CI672;10B13PD831;14B1NCI835
1220,Student_1220,CSE,3,4,5,Robotics,13B11NHS731;10B1NPD732;10B1NPD734;10B28CI581
1221,Student_1221,CSE,7,4,5,ML,14B1NCI835;10B2NCI853;10B1NCI733;10B1NPD733
1222,Student_1222,ECE,5,8,7.89,AI,10B1NPD735;10B11PD511;14B1NCI832;10B17CI673;10B13PD831;10B11CI512;14B1NCI833;10B17CI572
1223,Student_1223,CSE,8,7,7.61,ML,10B13PD831;10B11CI511;10B1NPD732;10B11CI513;13B1NCI831;12B1NHS831;10B19CI891
1224,Student_1224,CSE,4,4,6.93,Robotics,13B11NHS731;10B11CI613;10B19CI591;10B1NPD735
1225,Student_1225,CSE,3,6,5.33,Cybersecurity,10B19GE698;14B1NCI835;10B13PD831;14B1NCI833;10B1NCI731;10B1NPD733
1226,Student_1226,ECE,1,4,6.15,ML,10B1NCI733;10B1NCI736;13B1NCI834;10B2NCI853
1227,Student_1227,CSE,1,8,6.68,Data Science,10B11CI613;10B1NCI831;13B1NCI834;10B19CI591;10B1NPD732;10B19CI891;11B1NCI831;14B1NCI835
1228,Student_1228,ECE,1,8,5.08,IoT,10B11CI612;10B1NCI831;13B1NCI832;10B1NCI835;10B11PH611;13B1NCI831;13B1NCI834;10B13CI834
1229,Student_1229,ECE,5,7,6.11,Robotics,10B11CI613;10B1NCI736;14B1NCI831;10B28CI581;10B11PH611;10B11CI511;11B1NCI731
1230,Student_1230,CSE,6,7,7.78,Robotics,14B1NCI834;12B2NCI752;10B2NCI853;13B1NCI831;10B13PD831;10B17CI571;11B1NCI831
1231,Student_1231,CSE,1,10,8.71,Data Science,12B2NCI752;10B11PD511;10B11CI512;10B13CI834;10B11CI613;10B11EC514;10B17CI673;14B1NCI833;10B17CI671;10B28CI581
1232,Student_1232,ECE,6,6,6.5,ML,10B11CI513;10B11CI512;10B11CI612;10B19CI591;10B17EC574;10B19GE698
1233,Student_1233,CSE,4,4,7.91,AI,10B1NCI831;14B1NCI832;10B1NPD735;10B13PD832
1234,Student_1234,CSE,5,7,5,Cybersecurity,10B11CI513;14B1NCI835;10B11PD511;10B17CI673;10B13PD832;14B1NCI832;10B28CI581
1235,Student_1235,ECE,8,10,7.79,IoT,11B1NCI831;10B13CI834;13B1NCI831;10B19CI791;10B2NCI853;10B28CI581;10B1NCI733;11B1NCI731;10B1NCI835;10B11CI612
1236,Student_1236,ECE,6,4,6.04,AI,13B1NCI834;14B1NCI833;10B11CI512;13B1NHS831
1237,Student_1237,CSE,4,5,7.37,AI,10B19CI591;13B1NCI832;10B1NCI736;10B1NCI835;10B1NCI733
1238,Student_1238,ECE,3,7,6.7,Data Science,14B1NCI831;14B1NCI731;10B11PD611;13B1NCI834;10B11CI511;10B19CI891;10B13CI834
1239,Student_1239,CSE,1,6,8.58,ML,10B19CI691;10B2NCI853;10B11CI512;10B11PH611;10B1NCI736;10B1NPD735
1240,Student_1240,CSE,3,4,5.95,Robotics,10B19CI791;10B1NCI736;13B1NHS831;10B1NCI831
1241,Student_1241,CSE,4,8,7.75,Robotics,10B11PD511;10B1NCI736;12B1NHS831;10B17CI673;10B11CI512;13B1NCI831;10B13CI834;10B13PD831
1242,Student_1242,ECE,3,10,6.66,Data Science,10B11CI513;10B11CI613;10B1NCI731;10B19CI791;11B1NCI831;10B11CI512;14B1NCI835;10B13PD831;10B1NPD735;10B1NCI736
1243,Student_1243,CSE,4,6,6.81,ML,10B13CI834;13B1NCI834;10B11CI613;13B1NHS831;11B1NCI731;14B1NCI731
1244,Student_1244,CSE,5,4,6.78,Data Science,13B1NCI831;10B17CI671;10B11PH611;10B11PD611
1245,Student_1245,CSE,4,3,5.99,Robotics,10B11EC514;14B1NCI833;10B11CI611
1246,Student_1246,ECE,3,7,6.98,AI,10B11CI511;10B13PD831;10B11PD611;10B17CI672;14B1NCI835;11B1NCI731;10B19GE698
1247,Student_1247,ECE,5,8,6.92,Cybersecurity,10B19CI891;10B17CI572;10B28CI581;10B17CI673;14B1NCI833;10B11CI611;14B1NCI831;12B1NHS831
1248,Student_1248,ECE,5,7,7.29,ML,10B11CI612;13B1NHS831;13B1NCI832;14B1NCI731;14B1NCI833;10B1NCI831;10B17CI571
1249,Student_1249,ECE,2,6,7.1,IoT,10B1NCI835;10B17CI673;10B11EC514;11B1NCI731;10B11PD611;10B1NCI831
1250,Student_1250,ECE,7,5,7.96,IoT,10B19CI791;10B11EC514;11B1NCI731;10B11PH611;10B11PD611
1251,Student_1251,CSE,4,4,8.11,AI,10B19GE698;14B1NCI832;10B28CI581;10B1NCI837
1252,Student_1252,ECE,5,8,5.74,Data Science,10B11EC514;12B1NHS831;10B19GE698;10B11PH611;12B2NCI752;13B1NCI832;10B17CI571;14B1NCI835
1253,Student_1253,ECE,6,8,8.04,Data Science,14B1NCI835;11B1NCI731;11B1NCI831;10B1NPD735;10B11CI612;14B1NCI831;10B19CI891;10B11CI613
1254,Student_1254,ECE,5,3,5.58,Robotics,10B1NCI736;10B11CI513;14B1NCI832
1255,Student_1255,CSE,6,9,7.71,AI,10B11CI611;10B19CI691;10B11CI512;10B1NCI736;10B1NCI831;10B1NPD732;10B1NPD735;10B1NPD733;10B19CI591
1256,Student_1256,ECE,5,7,7.74,Robotics,10B11CI513;12B1NHS831;13B1NCI834;10B1NCI831;10B11PD611;10B19GE698;14B1NCI833
1257,Student_1257,ECE,3,9,5,Robotics,10B19CI591;10B11PD511;10B11PH611;10B11CI612;10B11CI513;10B13CI834;10B19CI791;10B1NCI837;12B2NCI752
1258,Student_1258,CSE,5,3,7.11,IoT,10B1NPD734;14B1NCI835;13B1NCI832
1259,Student_1259,ECE,2,3,6.44,Robotics,10B11CI512;11B1NCI731;10B17EC574
1260,Student_1260,CSE,5,6,6.09,Robotics,10B19CI691;13B11NHS731;10B1NPD735;14B1NCI835;10B11CI611;10B19CI891
1261,Student_1261,CSE,4,7,8.62,IoT,10B11PH611;10B1NPD732;14B1NCI835;12B2NCI752;10B28CI581;10B11CI611;10B19CI591
1262,Student_1262,CSE,4,10,6.22,Data Science,10B13CI834;10B19CI591;12B2NCI752;14B1NCI833;11B1NCI831;14B1NCI832;10B1NCI835;11B1NCI731;13B1NHS831;10B28CI581
1263,Student_1263,CSE,4,7,6.03,ML,10B13PD832;10B1NCI835;10B13PD831;10B11EC514;10B28CI581;14B1NCI833;10B17EC574
1264,Student_1264,CSE,1,6,7.09,Cybersecurity,10B19GE698;10B1NCI835;10B11EC514;14B1NCI832;10B11PD511;13B1NCI834
1265,Student_1265,ECE,3,4,7.82,Robotics,10B17CI672;11B1NCI731;10B1NCI731;10B11EC514
1266,Student_1266,CSE,5,8,6.83,ML,10B1NCI837;10B1NCI835;10B11CI512;10B1NPD734;10B19CI591;10B1NPD733;14B1NCI835;10B11CI612
1267,Student_1267,CSE,5,4,8.4,IoT,10B19CI691;10B19CI891;10B17CI572;10B1NCI837
1268,Student_1268,ECE,2,9,7.64,ML,10B2NCI853;10B1NCI731;10B11CI513;10B1NCI835;10B11CI512;10B11CI612;10B1NPD735;10B17CI672;10B11PH611
1269,Student_1269,CSE,7,5,5,Cybersecurity,10B2NCI853;10B1NPD733;10B17CI571;10B17CI671;10B13PD832
1270,Student_1270,ECE,3,9,6.36,ML,10B11CI611;10B1NCI736;14B1NCI832;11B1NCI731;13B1NHS831;10B11CI511;10B19GE698;10B1NCI835;10B19CI591
1271,Student_1271,ECE,6,7,6.33,ML,10B28CI581;12B2NCI752;10B11CI513;10B11PD511;13B1NHS831;10B17CI672;10B13PD832
1272,Student_1272,ECE,5,6,7.58,ML,10B13PD832;10B11EC514;10B11CI612;10B1NCI831;10B19GE698;10B17CI673
1273,Student_1273,CSE,3,5,5,ML,11B1NCI831;10B28CI581;10B1NCI835;14B1NCI833;10B17CI671
1274,Student_1274,CSE,8,5,10,AI,10B1NPD732;10B19GE698;10B11PD611;10B1NPD734;10B17CI672
1275,Student_1275,CSE,2,7,7.64,Robotics,10B17EC574;10B19CI791;10B1NPD734;10B1NCI731;10B1NPD732;10B1NCI733;14B1NCI834
1276,Student_1276,ECE,6,6,7.18,IoT,10B11CI512;10B13PD832;13B1NCI834;10B11CI613;14B1NCI832;10B11PD511
1277,Student_1277,CSE,7,5,8.42,Cybersecurity,10B13PD832;10B1NPD735;14B1NCI831;12B2NCI752;11B1NCI731
1278,Student_1278,CSE,3,6,9.81,IoT,10B11PD511;10B1NPD732;10B17CI672;10B17CI571;10B13PD832;11B1NCI831
1279,Student_1279,CSE,7,6,8.04,AI,10B11CI613;10B11EC514;10B11CI612;13B11NHS731;13B1NCI834;10B1NPD734
1280,Student_1280,ECE,4,2,8.14,AI,10B1NCI733;10B2NCI853
1281,Student_1281,ECE,5,7,7.16,AI,10B19GE698;10B1NPD733;10B28CI581;10B19CI591;12B2NCI752;10B2NCI853;10B1NCI736
1282,Student_1282,CSE,5,4,6.83,Robotics,10B1NPD732;11B1NCI731;14B1NCI731;10B19GE698
1283,Student_1283,CSE,4,4,6.43,AI,10B13CI834;10B11PH611;10B1NCI835;14B1NCI834
1284,Student_1284,CSE,6,3,6.01,ML,14B1NCI835;10B2NCI853;10B11EC514
1285,Student_1285,CSE,6,2,6.18,IoT,13B1NCI834;10B17CI671
1286,Student_1286,ECE,1,3,5.38,Data Science,13B1NCI834;14B1NCI831;10B11CI511
1287,Student_1287,ECE,7,5,6.91,Cybersecurity,10B2NCI853;13B1NHS831;10B17CI671;10B19CI791;10B1NCI831
1288,Student_1288,ECE,1,10,5,AI,10B11EC514;11B1NCI731;10B19CI691;10B1NCI837;10B11CI511;13B1NCI831;10B19CI591;10B17CI571;10B1NCI835;10B13PD832
1289,Student_1289,ECE,7,5,7.23,IoT,10B11CI511;10B1NCI831;10B17CI572;10B11CI611;14B1NCI831
1290,Student_1290,CSE,7,6,6.96,AI,10B17CI571;13B1NCI834;13B11NHS731;10B1NCI731;13B1NHS831;10B1NPD732
1291,Student_1291,CSE,2,7,7.18,Robotics,10B11PD611;10B19CI591;10B17CI671;10B1NCI831;10B1NCI733;10B2NCI853;10B17EC574
1292,Student_1292,CSE,4,6,6.37,AI,10B13CI834;10B19CI691;10B13PD831;10B19CI591;11B1NCI731;10B11EC514
1293,Student_1293,ECE,2,6,10,AI,10B11EC514;10B19GE698;10B19CI691;10B1NCI731;14B1NCI832;10B17CI673
1294,Student_1294,CSE,4,4,8.63,AI,10B28CI581;10B1NPD735;10B17CI671;14B1NCI835
1295,Student_1295,ECE,4,9,5.51,AI,11B1NCI831;14B1NCI832;13B1NCI834;10B11CI513;10B17CI571;10B1NCI837;12B1NHS831;10B1NPD732;10B11PH611
1296,Student_1296,ECE,6,10,7.28,Cybersecurity,10B17CI673;11B1NCI831;10B19CI691;10B17CI571;10B1NCI731;10B28CI581;14B1NCI833;10B13PD831;14B1NCI832;10B1NCI736
1297,Student_1297,CSE,7,3,6.27,IoT,10B1NPD732;10B11CI612;14B1NCI833
1298,Student_1298,CSE,7,4,5.78,Robotics,10B1NPD732;10B19GE698;11B1NCI831;10B2NCI853
1299,Student_1299,CSE,3,5,5.39,AI,10B11CI612;12B1NHS831;14B1NCI831;10B11PD611;10B19CI891
1300,Student_1300,ECE,4,4,7.52,AI,14B1NCI831;13B1NCI832;10B19CI791;13B11NHS731
1301,Student_1301,CSE,1,7,6.18,AI,10B11CI511;10B28CI581;10B11EC514;10B1NCI835;14B1NCI832;10B13PD831;10B19CI791
1302,Student_1302,ECE,3,5,8.16,AI,13B1NCI832;13B1NCI834;10B13PD832;14B1NCI731;10B17CI571
1303,Student_1303,CSE,6,10,8.19,ML,10B17CI572;11B1NCI831;10B13PD831;10B11CI513;13B1NCI834;10B1NPD733;10B11CI512;10B19CI591;10B1NCI837;13B1NCI832
1304,Student_1304,ECE,8,8,8.65,ML,13B1NCI831;14B1NCI834;10B28CI581;12B2NCI752;10B1NPD732;10B13PD832;11B1NCI831;14B1NCI833
1305,Student_1305,ECE,2,6,5.98,Data Science,10B11PD511;10B11CI611;10B19CI591;10B11PH611;10B19CI891;11B1NCI831
1306,Student_1306,CSE,3,8,7.57,AI,10B11EC514;10B11CI511;14B1NCI835;14B1NCI834;11B1NCI831;14B1NCI731;14B1NCI831;10B11CI513
1307,Student_1307,ECE,4,8,7.76,Data Science,10B1NCI837;14B1NCI731;10B17CI571;11B1NCI831;13B11NHS731;10B11CI613;10B1NPD732;10B11PD611
1308,Student_1308,ECE,5,5,6.43,Cybersecurity,14B1NCI831;10B17CI671;14B1NCI834;13B1NCI831;10B13PD831
1309,Student_1309,CSE,3,4,6.07,Data Science,10B1NCI736;14B1NCI834;10B11CI512;10B11PH611
1310,Student_1310,ECE,5,6,8.93,IoT,10B19CI591;10B11CI511;10B19CI791;10B1NCI733;12B2NCI752;10B11PD611
1311,Student_1311,CSE,4,8,7.27,ML,10B17CI572;10B11CI512;13B1NCI832;13B11NHS731;10B17EC574;10B13PD832;10B11CI612;14B1NCI834
1312,Student_1312,ECE,4,6,7.76,ML,12B2NCI752;10B13PD831;10B19CI791;10B19CI691;10B11PH611;10B19CI891
1313,Student_1313,CSE,6,3,6.01,AI,14B1NCI832;10B11CI511;10B19GE698
1314,Student_1314,CSE,5,4,5.54,AI,10B11CI613;10B1NCI736;10B11PD611;10B17CI571
1315,Student_1315,ECE,4,6,6.32,Cybersecurity,10B1NPD735;14B1NCI835;10B1NPD734;10B1NCI831;10B2NCI853;10B19CI891
1316,Student_1316,ECE,4,6,6.85,Robotics,12B2NCI752;10B1NCI837;10B11CI512;10B19CI791;10B11CI612;10B11CI511
1317,Student_1317,ECE,4,10,5.72,Cybersecurity,10B11PD511;10B1NCI736;10B17CI671;10B11CI512;14B1NCI835;10B19CI691;10B1NPD735;10B13CI834;10B19CI891;13B1NHS831
1318,Student_1318,ECE,4,3,6.99,IoT,10B11CI511;10B1NCI831;10B19CI891
1319,Student_1319,ECE,4,7,5,AI,13B1NHS831;10B17CI571;10B1NCI831;10B1NPD734;13B1NCI834;10B1NCI837;10B17CI572
1320,Student_1320,CSE,8,9,5.66,AI,14B1NCI834;12B2NCI752;10B19GE698;14B1NCI832;10B2NCI853;12B1NHS831;13B1NCI831;14B1NCI831;14B1NCI731
1321,Student_1321,ECE,6,10,7.81,Cybersecurity,10B11CI511;14B1NCI833;10B17CI572;14B1NCI831;10B1NCI731;10B11CI512;11B1NCI831;11B1NCI731;10B1NCI837;10B11PH611
1322,Student_1322,CSE,4,5,7.72,Cybersecurity,13B1NHS831;10B11CI512;12B1NHS831;10B17EC574;10B11PD511
1323,Student_1323,CSE,6,7,6.53,Cybersecurity,11B1NCI731;10B19CI691;10B11CI611;10B1NCI831;10B17EC574;10B1NCI835;11B1NCI831
1324,Student_1324,ECE,4,7,5.78,ML,10B11PD511;10B1NCI837;10B13PD831;10B11CI613;14B1NCI833;10B13PD832;10B19GE698
1325,Student_1325,CSE,7,6,5.77,Data Science,10B1NPD733;10B11CI513;12B1NHS831;10B19CI691;10B11CI512;14B1NCI831
1326,Student_1326,CSE,5,6,6.55,Data Science,10B19CI591;10B1NCI733;12B2NCI752;10B17CI671;10B1NCI835;10B11CI513
1327,Student_1327,CSE,4,7,7.77,AI,14B1NCI834;10B17EC574;10B11CI512;10B13PD832;10B11CI613;10B13CI834;10B1NPD733
1328,Student_1328,CSE,5,1,8.11,ML,14B1NCI731
1329,Student_1329,ECE,1,7,6.4,Cybersecurity,14B1NCI831;13B1NCI831;13B1NCI832;10B17CI572;11B1NCI831;10B13CI834;13B11NHS731
1330,Student_1330,CSE,2,6,5.62,AI,10B13CI834;10B17CI672;10B11CI512;13B1NCI834;10B1NCI733;10B11CI513
1331,Student_1331,ECE,2,6,7.32,ML,10B11EC514;10B19CI691;10B19CI791;13B11NHS731;10B13PD831;10B17CI571
1332,Student_1332,ECE,5,10,6.01,IoT,10B11PD611;10B13PD831;12B2NCI752;10B11CI611;10B1NCI835;14B1NCI731;10B1NCI733;12B1NHS831;14B1NCI832;10B13PD832
1333,Student_1333,CSE,8,5,6.38,Robotics,10B19CI791;10B11CI613;10B1NCI736;10B11PH611;10B1NPD735
1334,Student_1334,ECE,8,5,8.59,ML,10B17CI672;10B13PD831;10B11CI513;10B19GE698;10B1NCI731
1335,Student_1335,ECE,6,10,7.99,AI,14B1NCI835;10B1NCI731;10B1NPD732;10B2NCI853;10B11PD611;10B1NPD735;11B1NCI831;10B1NPD733;13B1NCI834;10B1NCI736
1336,Student_1336,ECE,6,4,7.19,Data Science,10B1NPD735;10B13PD831;14B1NCI832;10B2NCI853
1337,Student_1337,CSE,1,5,5.47,Cybersecurity,10B11EC514;10B19GE698;12B1NHS831;14B1NCI835;10B1NCI831
1338,Student_1338,ECE,3,6,7.25,Robotics,10B1NCI835;10B17EC574;14B1NCI833;13B11NHS731;10B28CI581;10B1NCI733
1339,Student_1339,ECE,3,8,8.28,IoT,10B1NPD733;10B19CI691;10B11PH611;10B17CI673;10B1NCI835;12B2NCI752;10B19CI591;10B11CI613
1340,Student_1340,ECE,3,6,6.55,Robotics,10B11CI513;13B1NHS831;10B13CI834;14B1NCI833;10B2NCI853;10B17CI672
1341,Student_1341,CSE,4,3,8.62,Robotics,10B11PD511;13B1NCI834;10B1NCI733
1342,Student_1342,ECE,4,5,8.55,ML,10B11CI511;10B13PD831;11B1NCI731;13B1NCI834;10B17CI673
1343,Student_1343,CSE,1,5,9,AI,13B1NCI834;10B1NPD734;10B11PH611;10B17CI671;12B2NCI752
1344,Student_1344,CSE,6,6,7.37,AI,10B17CI673;10B17CI572;10B1NCI831;14B1NCI831;10B19CI791;10B11CI612
1345,Student_1345,CSE,2,7,7.7,Robotics,13B11NHS731;10B11EC514;10B11CI511;14B1NCI835;10B17CI673;12B2NCI752;10B19CI891
1346,Student_1346,CSE,5,7,8.7,Cybersecurity,10B11CI611;10B19GE698;10B13PD832;10B11CI511;10B19CI591;10B17CI571;13B1NHS831
1347,Student_1347,CSE,8,2,7.54,AI,10B17CI673;10B11CI613
1348,Student_1348,CSE,3,8,6.4,Robotics,10B1NCI733;13B1NHS831;10B1NPD732;10B17CI673;10B11PD611;10B1NCI831;10B11CI513;10B1NPD735
1349,Student_1349,ECE,1,7,6.46,AI,10B11CI513;13B1NCI832;10B17CI572;10B19CI791;10B11CI611;10B17CI673;14B1NCI832
1350,Student_1350,CSE,4,9,7.29,Cybersecurity,10B11EC514;10B1NCI733;10B1NPD732;11B1NCI731;10B17CI571;13B1NCI831;13B1NCI834;10B1NPD734;10B1NCI736
1351,Student_1351,ECE,7,7,5.45,IoT,10B17CI572;14B1NCI834;10B1NCI731;10B19CI691;10B13PD831;10B17CI673;10B17CI571
1352,Student_1352,ECE,8,8,6.83,Robotics,14B1NCI731;10B17CI673;10B17CI671;13B1NCI831;10B11CI612;10B1NCI831;10B11PD511;10B19CI691
1353,Student_1353,CSE,2,7,8.32,Data Science,12B1NHS831;10B1NPD734;11B1NCI831;14B1NCI731;14B1NCI833;12B2NCI752;10B17CI673
1354,Student_1354,ECE,5,9,5,Data Science,10B13PD831;10B1NCI837;10B1NCI733;10B11CI613;10B11PD611;10B1NCI731;10B19CI591;13B1NHS831;10B1NCI831
1355,Student_1355,ECE,4,7,8.84,Robotics,10B11PD511;10B11PD611;10B1NPD733;10B1NCI837;10B1NCI831;10B28CI581;11B1NCI731
1356,Student_1356,ECE,4,6,8.35,ML,10B13CI834;14B1NCI831;10B17CI572;10B1NCI733;10B17CI671;10B1NCI736
1357,Student_1357,ECE,8,10,6.45,IoT,10B13PD832;14B1NCI835;10B13CI834;10B19CI691;12B1NHS831;10B11EC514;10B19GE698;14B1NCI834;10B19CI591;10B1NPD734
1358,Student_1358,CSE,1,8,7.65,ML,10B1NCI831;14B1NCI835;10B1NCI837;10B11CI612;10B19CI591;10B11PD511;10B11PD611;12B1NHS831
1359,Student_1359,ECE,5,7,7,Data Science,13B1NCI834;10B1NPD735;10B13PD831;10B11EC514;10B1NCI835;10B13CI834;10B1NPD734
1360,Student_1360,CSE,5,3,8.48,Cybersecurity,10B1NPD732;10B1NCI731;10B1NPD733
1361,Student_1361,ECE,7,3,8.18,Robotics,14B1NCI831;10B1NPD735;13B1NCI831
1362,Student_1362,ECE,5,7,5.32,AI,12B2NCI752;14B1NCI835;10B11CI511;10B19CI691;10B1NPD735;10B19CI891;10B11CI611
1363,Student_1363,CSE,5,6,7.7,Data Science,10B11CI613;13B1NCI834;10B1NPD734;13B1NHS831;10B13PD832;10B17CI571
1364,Student_1364,ECE,4,5,6.75,IoT,10B17CI673;10B19CI791;13B11NHS731;10B11CI611;10B1NPD732
1365,Student_1365,ECE,5,6,7.1,Data Science,10B2NCI853;10B1NPD734;10B17CI572;13B1NHS831;10B17CI673;13B1NCI834
1366,Student_1366,ECE,4,9,6.13,IoT,10B19CI591;14B1NCI731;10B1NPD735;10B17EC574;13B1NCI831;11B1NCI731;10B11CI511;13B1NCI832;14B1NCI831
1367,Student_1367,CSE,6,7,9.1,IoT,10B11CI513;10B17EC574;10B1NPD732;13B1NHS831;11B1NCI831;11B1NCI731;10B19GE698
1368,Student_1368,ECE,4,4,8.25,Robotics,10B28CI581;10B17CI571;14B1NCI731;10B17CI572
1369,Student_1369,CSE,5,6,6.11,IoT,11B1NCI831;10B11PD511;10B1NCI733;14B1NCI831;10B1NPD732;13B1NHS831
1370,Student_1370,ECE,4,4,5.4,ML,10B1NCI837;10B1NCI731;10B11CI511;10B28CI581
1371,Student_1371,CSE,7,5,6.54,Cybersecurity,10B1NPD735;10B2NCI853;10B1NPD734;10B1NCI733;10B11CI513
1372,Student_1372,CSE,4,5,7.52,Data Science,13B1NHS831;10B1NPD733;13B1NCI834;13B1NCI832;10B2NCI853
1373,Student_1373,ECE,1,5,7.29,Cybersecurity,13B1NCI832;10B13CI834;14B1NCI834;10B13PD831;10B19CI591
1374,Student_1374,ECE,7,3,8.5,AI,10B11EC514;10B11CI611;14B1NCI832
1375,Student_1375,CSE,3,6,7.95,Data Science,10B11CI511;10B2NCI853;13B1NCI832;10B1NPD732;10B17CI672;14B1NCI831
1376,Student_1376,CSE,3,5,8.16,Cybersecurity,10B1NCI733;10B11CI613;14B1NCI835;10B11CI611;10B1NPD732
1377,Student_1377,ECE,3,1,7.39,Cybersecurity,10B17CI572
1378,Student_1378,CSE,7,10,5.33,Robotics,10B1NCI736;14B1NCI835;12B1NHS831;14B1NCI832;10B17CI572;13B1NCI832;10B19GE698;10B17CI671;10B11CI613;10B1NPD732
1379,Student_1379,ECE,1,8,6.77,Robotics,10B11EC514;10B11CI612;13B1NCI834;10B11CI611;12B2NCI752;14B1NCI831;10B1NPD732;10B1NPD733
1380,Student_1380,ECE,8,5,8.27,AI,10B17CI672;13B1NCI831;11B1NCI831;10B28CI581;12B1NHS831
1381,Student_1381,ECE,7,6,6.94,IoT,10B13PD831;14B1NCI831;10B1NPD735;10B19CI891;10B1NCI733;13B1NCI831
1382,Student_1382,ECE,5,4,7.6,Data Science,10B17CI672;14B1NCI731;14B1NCI831;10B28CI581
1383,Student_1383,CSE,4,9,6.62,Robotics,14B1NCI833;10B11CI511;10B11CI513;10B11PH611;10B1NCI831;10B11PD511;11B1NCI731;10B13CI834;10B19CI691
1384,Student_1384,ECE,5,10,5.76,Data Science,13B1NCI832;10B17CI671;10B11CI513;10B17CI673;10B13PD831;10B11CI613;10B11PD611;10B11EC514;11B1NCI831;14B1NCI833
1385,Student_1385,CSE,6,6,6.85,AI,10B1NPD732;10B17CI671;11B1NCI831;10B11PD511;10B1NCI837;10B11CI511
1386,Student_1386,ECE,6,8,7.37,Robotics,10B13PD832;10B11CI612;14B1NCI831;10B1NCI736;10B1NCI733;10B17CI571;10B1NCI831;12B1NHS831
1387,Student_1387,CSE,6,6,6.21,Robotics,10B1NCI736;10B1NCI831;10B11CI612;10B17CI571;10B11CI511;10B11CI512
1388,Student_1388,ECE,5,3,6.72,IoT,10B19CI791;10B17CI571;13B1NHS831
1389,Student_1389,CSE,4,5,5.87,Data Science,14B1NCI833;10B1NCI733;10B19CI891;10B1NPD733;10B11CI611
1390,Student_1390,CSE,4,6,8.34,Data Science,10B1NCI736;10B11EC514;10B1NCI837;10B13PD831;10B19CI791;11B1NCI831
1391,Student_1391,ECE,4,5,6.65,Data Science,11B1NCI831;10B11EC514;10B1NPD733;10B17CI671;10B19GE698
1392,Student_1392,ECE,7,6,8.74,IoT,10B1NCI736;10B11PH611;10B1NCI831;10B13PD832;14B1NCI831;10B17EC574
1393,Student_1393,ECE,6,6,8.83,Robotics,12B1NHS831;10B17CI671;10B11PD611;10B17EC574;10B1NCI736;10B11CI611
1394,Student_1394,ECE,1,6,6.9,AI,10B28CI581;10B1NCI731;10B19CI591;14B1NCI832;14B1NCI731;10B11CI512
1395,Student_1395,CSE,6,6,5.79,Data Science,10B1NCI831;10B1NPD733;10B17EC574;10B17CI672;10B13PD831;14B1NCI731
1396,Student_1396,ECE,5,4,5,Cybersecurity,14B1NCI731;10B1NCI736;10B11PD511;14B1NCI832
1397,Student_1397,CSE,4,5,5.23,IoT,10B11PD611;10B19CI591;14B1NCI833;10B19CI691;13B1NCI832
1398,Student_1398,CSE,4,3,5.35,ML,14B1NCI835;10B11PD611;10B13PD832
1399,Student_1399,ECE,7,8,8.65,AI,12B1NHS831;12B2NCI752;10B1NCI835;10B11EC514;11B1NCI831;10B1NCI731;10B17CI673;10B1NPD735
1400,Student_1400,CSE,6,2,7.14,Cybersecurity,10B19CI591;10B13CI834
1401,Student_1401,CSE,3,8,7.47,Data Science,10B11CI611;14B1NCI731;10B17CI671;10B11CI513;10B19CI791;10B2NCI853;10B11CI612;13B11NHS731
1402,Student_1402,CSE,5,9,5,ML,10B13CI834;14B1NCI731;14B1NCI832;10B1NPD734;10B11CI613;10B1NCI831;10B11PD511;10B1NPD732;13B1NHS831
1403,Student_1403,CSE,3,5,5.56,AI,10B11CI512;10B11CI613;13B1NHS831;10B1NCI831;10B17EC574
1404,Student_1404,ECE,2,1,8.06,IoT,13B1NHS831
1405,Student_1405,ECE,3,5,7.34,ML,10B11PH611;10B11CI611;10B1NCI837;10B11CI613;14B1NCI834
1406,Student_1406,ECE,6,6,6.82,Robotics,10B28CI581;10B19CI691;10B1NCI831;14B1NCI834;10B17CI571;10B13PD832
1407,Student_1407,ECE,6,4,7.68,ML,10B11PD611;10B1NPD732;10B1NCI731;10B11PH611
1408,Student_1408,CSE,6,5,8.96,Cybersecurity,10B11CI613;10B19GE698;10B13CI834;10B17CI671;10B11PD611
1409,Student_1409,CSE,6,9,6.73,AI,10B13PD832;10B1NCI736;10B11PH611;10B19CI791;10B19CI691;10B1NPD734;10B11CI613;10B19GE698;14B1NCI833
1410,Student_1410,ECE,6,7,7.08,Cybersecurity,10B1NCI733;10B17EC574;10B11CI613;14B1NCI731;10B11PD611;11B1NCI731;13B1NCI831
1411,Student_1411,ECE,3,4,7.23,Cybersecurity,10B1NPD733;13B1NHS831;10B19CI591;10B11CI513
1412,Student_1412,ECE,5,3,9.87,Data Science,10B11PD611;10B17CI672;14B1NCI831
